"","code_station","libelle_station","code_departement","libelle_departement","code_commune","libelle_commune","code_region","libelle_region","code_bassin","libelle_bassin","code_cours_eau","libelle_cours_eau","code_campagne","code_reseau","libelle_reseau","code_ecoulement","libelle_ecoulement","longitude","latitude","date_campagne","nombre_modalite_ecoulement","code_type_campagne","libelle_type_campagne","uri_reseau","etat_station","Annee"
"11859","Y4306511","Le Gaudre de Malaga à Mouriès","13","Bouches-du-Rhône","13058","MAUSSANE-LES-ALPILLES","93","Provence-Alpes-Côte D'Azur","06","Rhône-Méditerranée","Y4301040","Gaudre de Malaga","79352","0000000134","Onde OFB","3","Assec",4.849779415,43.700039925,2018-05-22,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2018
"11860","Y4306511","Le Gaudre de Malaga à Mouriès","13","Bouches-du-Rhône","13058","MAUSSANE-LES-ALPILLES","93","Provence-Alpes-Côte D'Azur","06","Rhône-Méditerranée","Y4301040","Gaudre de Malaga","77851","0000000134","Onde OFB","3","Assec",4.849779415,43.700039925,2017-10-27,5,2,"complémentaire","http://id.eaufrance.fr/dc/0000000134","Active",2017
"11861","Y4306511","Le Gaudre de Malaga à Mouriès","13","Bouches-du-Rhône","13058","MAUSSANE-LES-ALPILLES","93","Provence-Alpes-Côte D'Azur","06","Rhône-Méditerranée","Y4301040","Gaudre de Malaga","77152","0000000134","Onde OFB","3","Assec",4.849779415,43.700039925,2017-10-23,5,2,"complémentaire","http://id.eaufrance.fr/dc/0000000134","Active",2017
"11862","Y4306511","Le Gaudre de Malaga à Mouriès","13","Bouches-du-Rhône","13058","MAUSSANE-LES-ALPILLES","93","Provence-Alpes-Côte D'Azur","06","Rhône-Méditerranée","Y4301040","Gaudre de Malaga","76257","0000000134","Onde OFB","3","Assec",4.849779415,43.700039925,2017-09-25,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2017
"11863","Y4306511","Le Gaudre de Malaga à Mouriès","13","Bouches-du-Rhône","13058","MAUSSANE-LES-ALPILLES","93","Provence-Alpes-Côte D'Azur","06","Rhône-Méditerranée","Y4301040","Gaudre de Malaga","74901","0000000134","Onde OFB","3","Assec",4.849779415,43.700039925,2017-08-21,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2017
"11864","Y4306511","Le Gaudre de Malaga à Mouriès","13","Bouches-du-Rhône","13058","MAUSSANE-LES-ALPILLES","93","Provence-Alpes-Côte D'Azur","06","Rhône-Méditerranée","Y4301040","Gaudre de Malaga","74053","0000000134","Onde OFB","3","Assec",4.849779415,43.700039925,2017-07-21,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2017
"11865","Y4306511","Le Gaudre de Malaga à Mouriès","13","Bouches-du-Rhône","13058","MAUSSANE-LES-ALPILLES","93","Provence-Alpes-Côte D'Azur","06","Rhône-Méditerranée","Y4301040","Gaudre de Malaga","72755","0000000134","Onde OFB","3","Assec",4.849779415,43.700039925,2017-06-22,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2017
"11866","Y4306511","Le Gaudre de Malaga à Mouriès","13","Bouches-du-Rhône","13058","MAUSSANE-LES-ALPILLES","93","Provence-Alpes-Côte D'Azur","06","Rhône-Méditerranée","Y4301040","Gaudre de Malaga","71974","0000000134","Onde OFB","3","Assec",4.849779415,43.700039925,2017-05-23,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2017
"11867","Y4306511","Le Gaudre de Malaga à Mouriès","13","Bouches-du-Rhône","13058","MAUSSANE-LES-ALPILLES","93","Provence-Alpes-Côte D'Azur","06","Rhône-Méditerranée","Y4301040","Gaudre de Malaga","69803","0000000134","Onde OFB","3","Assec",4.849779415,43.700039925,2016-10-24,5,2,"complémentaire","http://id.eaufrance.fr/dc/0000000134","Active",2016
"11868","Y4306511","Le Gaudre de Malaga à Mouriès","13","Bouches-du-Rhône","13058","MAUSSANE-LES-ALPILLES","93","Provence-Alpes-Côte D'Azur","06","Rhône-Méditerranée","Y4301040","Gaudre de Malaga","69101","0000000134","Onde OFB","3","Assec",4.849779415,43.700039925,2016-09-23,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2016
"11869","Y4306511","Le Gaudre de Malaga à Mouriès","13","Bouches-du-Rhône","13058","MAUSSANE-LES-ALPILLES","93","Provence-Alpes-Côte D'Azur","06","Rhône-Méditerranée","Y4301040","Gaudre de Malaga","68307","0000000134","Onde OFB","3","Assec",4.849779415,43.700039925,2016-08-23,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2016
"11870","Y4306511","Le Gaudre de Malaga à Mouriès","13","Bouches-du-Rhône","13058","MAUSSANE-LES-ALPILLES","93","Provence-Alpes-Côte D'Azur","06","Rhône-Méditerranée","Y4301040","Gaudre de Malaga","68164","0000000134","Onde OFB","3","Assec",4.849779415,43.700039925,2016-07-25,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2016
"11871","Y4306511","Le Gaudre de Malaga à Mouriès","13","Bouches-du-Rhône","13058","MAUSSANE-LES-ALPILLES","93","Provence-Alpes-Côte D'Azur","06","Rhône-Méditerranée","Y4301040","Gaudre de Malaga","68051","0000000134","Onde OFB","3","Assec",4.849779415,43.700039925,2016-06-23,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2016
"11872","Y4306511","Le Gaudre de Malaga à Mouriès","13","Bouches-du-Rhône","13058","MAUSSANE-LES-ALPILLES","93","Provence-Alpes-Côte D'Azur","06","Rhône-Méditerranée","Y4301040","Gaudre de Malaga","67886","0000000134","Onde OFB","3","Assec",4.849779415,43.700039925,2016-05-25,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2016
"11873","Y4306511","Le Gaudre de Malaga à Mouriès","13","Bouches-du-Rhône","13058","MAUSSANE-LES-ALPILLES","93","Provence-Alpes-Côte D'Azur","06","Rhône-Méditerranée","Y4301040","Gaudre de Malaga","67527","0000000134","Onde OFB","3","Assec",4.849779415,43.700039925,2015-09-24,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2015
"11874","Y4306511","Le Gaudre de Malaga à Mouriès","13","Bouches-du-Rhône","13058","MAUSSANE-LES-ALPILLES","93","Provence-Alpes-Côte D'Azur","06","Rhône-Méditerranée","Y4301040","Gaudre de Malaga","67348","0000000134","Onde OFB","1a","Ecoulement visible acceptable",4.849779415,43.700039925,2015-08-25,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2015
"11875","Y4306511","Le Gaudre de Malaga à Mouriès","13","Bouches-du-Rhône","13058","MAUSSANE-LES-ALPILLES","93","Provence-Alpes-Côte D'Azur","06","Rhône-Méditerranée","Y4301040","Gaudre de Malaga","67224","0000000134","Onde OFB","3","Assec",4.849779415,43.700039925,2015-07-23,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2015
"11876","Y4306511","Le Gaudre de Malaga à Mouriès","13","Bouches-du-Rhône","13058","MAUSSANE-LES-ALPILLES","93","Provence-Alpes-Côte D'Azur","06","Rhône-Méditerranée","Y4301040","Gaudre de Malaga","66952","0000000134","Onde OFB","1a","Ecoulement visible acceptable",4.849779415,43.700039925,2015-06-24,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2015
"11877","Y4306511","Le Gaudre de Malaga à Mouriès","13","Bouches-du-Rhône","13058","MAUSSANE-LES-ALPILLES","93","Provence-Alpes-Côte D'Azur","06","Rhône-Méditerranée","Y4301040","Gaudre de Malaga","66808","0000000134","Onde OFB","1a","Ecoulement visible acceptable",4.849779415,43.700039925,2015-05-26,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2015
"11878","Y4306511","Le Gaudre de Malaga à Mouriès","13","Bouches-du-Rhône","13058","MAUSSANE-LES-ALPILLES","93","Provence-Alpes-Côte D'Azur","06","Rhône-Méditerranée","Y4301040","Gaudre de Malaga","65465","0000000134","Onde OFB","1","Ecoulement visible",4.849779415,43.700039925,2014-09-24,4,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2014
"11879","Y4306511","Le Gaudre de Malaga à Mouriès","13","Bouches-du-Rhône","13058","MAUSSANE-LES-ALPILLES","93","Provence-Alpes-Côte D'Azur","06","Rhône-Méditerranée","Y4301040","Gaudre de Malaga","64816","0000000134","Onde OFB","1","Ecoulement visible",4.849779415,43.700039925,2014-08-24,4,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2014
"11880","Y4306511","Le Gaudre de Malaga à Mouriès","13","Bouches-du-Rhône","13058","MAUSSANE-LES-ALPILLES","93","Provence-Alpes-Côte D'Azur","06","Rhône-Méditerranée","Y4301040","Gaudre de Malaga","63853","0000000134","Onde OFB","1a","Ecoulement visible acceptable",4.849779415,43.700039925,2014-07-24,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2014
"11881","Y4306511","Le Gaudre de Malaga à Mouriès","13","Bouches-du-Rhône","13058","MAUSSANE-LES-ALPILLES","93","Provence-Alpes-Côte D'Azur","06","Rhône-Méditerranée","Y4301040","Gaudre de Malaga","63054","0000000134","Onde OFB","1a","Ecoulement visible acceptable",4.849779415,43.700039925,2014-06-24,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2014
"11882","Y4306511","Le Gaudre de Malaga à Mouriès","13","Bouches-du-Rhône","13058","MAUSSANE-LES-ALPILLES","93","Provence-Alpes-Côte D'Azur","06","Rhône-Méditerranée","Y4301040","Gaudre de Malaga","62050","0000000134","Onde OFB","1a","Ecoulement visible acceptable",4.849779415,43.700039925,2014-05-27,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2014
"11883","Y4306511","Le Gaudre de Malaga à Mouriès","13","Bouches-du-Rhône","13058","MAUSSANE-LES-ALPILLES","93","Provence-Alpes-Côte D'Azur","06","Rhône-Méditerranée","Y4301040","Gaudre de Malaga","1128","0000000134","Onde OFB","3","Assec",4.849779415,43.700039925,2013-09-24,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2013
"11884","Y4306511","Le Gaudre de Malaga à Mouriès","13","Bouches-du-Rhône","13058","MAUSSANE-LES-ALPILLES","93","Provence-Alpes-Côte D'Azur","06","Rhône-Méditerranée","Y4301040","Gaudre de Malaga","1013","0000000134","Onde OFB","3","Assec",4.849779415,43.700039925,2013-08-23,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2013
"11885","Y4306511","Le Gaudre de Malaga à Mouriès","13","Bouches-du-Rhône","13058","MAUSSANE-LES-ALPILLES","93","Provence-Alpes-Côte D'Azur","06","Rhône-Méditerranée","Y4301040","Gaudre de Malaga","926","0000000134","Onde OFB","3","Assec",4.849779415,43.700039925,2013-07-25,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2013
"11886","Y4306511","Le Gaudre de Malaga à Mouriès","13","Bouches-du-Rhône","13058","MAUSSANE-LES-ALPILLES","93","Provence-Alpes-Côte D'Azur","06","Rhône-Méditerranée","Y4301040","Gaudre de Malaga","879","0000000134","Onde OFB","1a","Ecoulement visible acceptable",4.849779415,43.700039925,2013-06-25,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2013
"11887","Y4306511","Le Gaudre de Malaga à Mouriès","13","Bouches-du-Rhône","13058","MAUSSANE-LES-ALPILLES","93","Provence-Alpes-Côte D'Azur","06","Rhône-Méditerranée","Y4301040","Gaudre de Malaga","780","0000000134","Onde OFB","1a","Ecoulement visible acceptable",4.849779415,43.700039925,2013-05-24,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2013
"11888","Y4306511","Le Gaudre de Malaga à Mouriès","13","Bouches-du-Rhône","13058","MAUSSANE-LES-ALPILLES","93","Provence-Alpes-Côte D'Azur","06","Rhône-Méditerranée","Y4301040","Gaudre de Malaga","676","0000000134","Onde OFB","3","Assec",4.849779415,43.700039925,2012-10-25,5,2,"complémentaire","http://id.eaufrance.fr/dc/0000000134","Active",2012
"11889","Y4306511","Le Gaudre de Malaga à Mouriès","13","Bouches-du-Rhône","13058","MAUSSANE-LES-ALPILLES","93","Provence-Alpes-Côte D'Azur","06","Rhône-Méditerranée","Y4301040","Gaudre de Malaga","609","0000000134","Onde OFB","3","Assec",4.849779415,43.700039925,2012-09-25,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2012
"11890","Y4306511","Le Gaudre de Malaga à Mouriès","13","Bouches-du-Rhône","13058","MAUSSANE-LES-ALPILLES","93","Provence-Alpes-Côte D'Azur","06","Rhône-Méditerranée","Y4301040","Gaudre de Malaga","483","0000000134","Onde OFB","3","Assec",4.849779415,43.700039925,2012-08-23,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2012
"11891","Y4306511","Le Gaudre de Malaga à Mouriès","13","Bouches-du-Rhône","13058","MAUSSANE-LES-ALPILLES","93","Provence-Alpes-Côte D'Azur","06","Rhône-Méditerranée","Y4301040","Gaudre de Malaga","355","0000000134","Onde OFB","3","Assec",4.849779415,43.700039925,2012-07-24,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2012
"11892","Y4306511","Le Gaudre de Malaga à Mouriès","13","Bouches-du-Rhône","13058","MAUSSANE-LES-ALPILLES","93","Provence-Alpes-Côte D'Azur","06","Rhône-Méditerranée","Y4301040","Gaudre de Malaga","241","0000000134","Onde OFB","3","Assec",4.849779415,43.700039925,2012-06-25,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2012
"11893","Y4306511","Le Gaudre de Malaga à Mouriès","13","Bouches-du-Rhône","13058","MAUSSANE-LES-ALPILLES","93","Provence-Alpes-Côte D'Azur","06","Rhône-Méditerranée","Y4301040","Gaudre de Malaga","156","0000000134","Onde OFB","1f","Ecoulement visible faible",4.849779415,43.700039925,2012-05-25,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2012
"11894","Y4306512","Le Gaudre de la Foux en aval de Maussane-les-Alpilles","13","Bouches-du-Rhône","13058","MAUSSANE-LES-ALPILLES","93","Provence-Alpes-Côte D'Azur","06","Rhône-Méditerranée","Y4301220","Gaudre de la Foux","102960","0000000134","Onde OFB","1a","Ecoulement visible acceptable",4.806074133,43.712247646,2025-08-24,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2025
"11895","Y4306512","Le Gaudre de la Foux en aval de Maussane-les-Alpilles","13","Bouches-du-Rhône","13058","MAUSSANE-LES-ALPILLES","93","Provence-Alpes-Côte D'Azur","06","Rhône-Méditerranée","Y4301220","Gaudre de la Foux","101758","0000000134","Onde OFB","1a","Ecoulement visible acceptable",4.806074133,43.712247646,2025-07-23,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2025
"11896","Y4306512","Le Gaudre de la Foux en aval de Maussane-les-Alpilles","13","Bouches-du-Rhône","13058","MAUSSANE-LES-ALPILLES","93","Provence-Alpes-Côte D'Azur","06","Rhône-Méditerranée","Y4301220","Gaudre de la Foux","100704","0000000134","Onde OFB","1a","Ecoulement visible acceptable",4.806074133,43.712247646,2025-06-25,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2025
"11897","Y4306512","Le Gaudre de la Foux en aval de Maussane-les-Alpilles","13","Bouches-du-Rhône","13058","MAUSSANE-LES-ALPILLES","93","Provence-Alpes-Côte D'Azur","06","Rhône-Méditerranée","Y4301220","Gaudre de la Foux","99500","0000000134","Onde OFB","1a","Ecoulement visible acceptable",4.806074133,43.712247646,2025-05-23,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2025
"11898","Y4306512","Le Gaudre de la Foux en aval de Maussane-les-Alpilles","13","Bouches-du-Rhône","13058","MAUSSANE-LES-ALPILLES","93","Provence-Alpes-Côte D'Azur","06","Rhône-Méditerranée","Y4301220","Gaudre de la Foux","98809","0000000134","Onde OFB","1a","Ecoulement visible acceptable",4.806074133,43.712247646,2024-09-25,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2024
"11899","Y4306512","Le Gaudre de la Foux en aval de Maussane-les-Alpilles","13","Bouches-du-Rhône","13058","MAUSSANE-LES-ALPILLES","93","Provence-Alpes-Côte D'Azur","06","Rhône-Méditerranée","Y4301220","Gaudre de la Foux","98657","0000000134","Onde OFB","1a","Ecoulement visible acceptable",4.806074133,43.712247646,2024-08-26,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2024
"11900","Y4306512","Le Gaudre de la Foux en aval de Maussane-les-Alpilles","13","Bouches-du-Rhône","13058","MAUSSANE-LES-ALPILLES","93","Provence-Alpes-Côte D'Azur","06","Rhône-Méditerranée","Y4301220","Gaudre de la Foux","98513","0000000134","Onde OFB","1a","Ecoulement visible acceptable",4.806074133,43.712247646,2024-07-25,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2024
"11901","Y4306512","Le Gaudre de la Foux en aval de Maussane-les-Alpilles","13","Bouches-du-Rhône","13058","MAUSSANE-LES-ALPILLES","93","Provence-Alpes-Côte D'Azur","06","Rhône-Méditerranée","Y4301220","Gaudre de la Foux","98307","0000000134","Onde OFB","1a","Ecoulement visible acceptable",4.806074133,43.712247646,2024-06-24,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2024
"11902","Y4306512","Le Gaudre de la Foux en aval de Maussane-les-Alpilles","13","Bouches-du-Rhône","13058","MAUSSANE-LES-ALPILLES","93","Provence-Alpes-Côte D'Azur","06","Rhône-Méditerranée","Y4301220","Gaudre de la Foux","98226","0000000134","Onde OFB","1a","Ecoulement visible acceptable",4.806074133,43.712247646,2024-05-25,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2024
"11903","Y4306512","Le Gaudre de la Foux en aval de Maussane-les-Alpilles","13","Bouches-du-Rhône","13058","MAUSSANE-LES-ALPILLES","93","Provence-Alpes-Côte D'Azur","06","Rhône-Méditerranée","Y4301220","Gaudre de la Foux","98042","0000000134","Onde OFB","1f","Ecoulement visible faible",4.806074133,43.712247646,2023-10-24,5,2,"complémentaire","http://id.eaufrance.fr/dc/0000000134","Active",2023
"11904","Y4306512","Le Gaudre de la Foux en aval de Maussane-les-Alpilles","13","Bouches-du-Rhône","13058","MAUSSANE-LES-ALPILLES","93","Provence-Alpes-Côte D'Azur","06","Rhône-Méditerranée","Y4301220","Gaudre de la Foux","97974","0000000134","Onde OFB","1a","Ecoulement visible acceptable",4.806074133,43.712247646,2023-09-27,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2023
"11905","Y4306512","Le Gaudre de la Foux en aval de Maussane-les-Alpilles","13","Bouches-du-Rhône","13058","MAUSSANE-LES-ALPILLES","93","Provence-Alpes-Côte D'Azur","06","Rhône-Méditerranée","Y4301220","Gaudre de la Foux","97754","0000000134","Onde OFB","1a","Ecoulement visible acceptable",4.806074133,43.712247646,2023-08-23,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2023
"11906","Y4306512","Le Gaudre de la Foux en aval de Maussane-les-Alpilles","13","Bouches-du-Rhône","13058","MAUSSANE-LES-ALPILLES","93","Provence-Alpes-Côte D'Azur","06","Rhône-Méditerranée","Y4301220","Gaudre de la Foux","97629","0000000134","Onde OFB","1a","Ecoulement visible acceptable",4.806074133,43.712247646,2023-07-24,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2023
"11907","Y4306512","Le Gaudre de la Foux en aval de Maussane-les-Alpilles","13","Bouches-du-Rhône","13058","MAUSSANE-LES-ALPILLES","93","Provence-Alpes-Côte D'Azur","06","Rhône-Méditerranée","Y4301220","Gaudre de la Foux","97480","0000000134","Onde OFB","1a","Ecoulement visible acceptable",4.806074133,43.712247646,2023-06-23,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2023
"11908","Y4306512","Le Gaudre de la Foux en aval de Maussane-les-Alpilles","13","Bouches-du-Rhône","13058","MAUSSANE-LES-ALPILLES","93","Provence-Alpes-Côte D'Azur","06","Rhône-Méditerranée","Y4301220","Gaudre de la Foux","97359","0000000134","Onde OFB","1a","Ecoulement visible acceptable",4.806074133,43.712247646,2023-05-24,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2023
"11909","Y4306512","Le Gaudre de la Foux en aval de Maussane-les-Alpilles","13","Bouches-du-Rhône","13058","MAUSSANE-LES-ALPILLES","93","Provence-Alpes-Côte D'Azur","06","Rhône-Méditerranée","Y4301220","Gaudre de la Foux","97162","0000000134","Onde OFB","1a","Ecoulement visible acceptable",4.806074133,43.712247646,2023-04-23,5,2,"complémentaire","http://id.eaufrance.fr/dc/0000000134","Active",2023
"11910","Y4306512","Le Gaudre de la Foux en aval de Maussane-les-Alpilles","13","Bouches-du-Rhône","13058","MAUSSANE-LES-ALPILLES","93","Provence-Alpes-Côte D'Azur","06","Rhône-Méditerranée","Y4301220","Gaudre de la Foux","97063","0000000134","Onde OFB","1a","Ecoulement visible acceptable",4.806074133,43.712247646,2023-03-22,5,2,"complémentaire","http://id.eaufrance.fr/dc/0000000134","Active",2023
"11911","Y4306512","Le Gaudre de la Foux en aval de Maussane-les-Alpilles","13","Bouches-du-Rhône","13058","MAUSSANE-LES-ALPILLES","93","Provence-Alpes-Côte D'Azur","06","Rhône-Méditerranée","Y4301220","Gaudre de la Foux","96973","0000000134","Onde OFB","1a","Ecoulement visible acceptable",4.806074133,43.712247646,2022-11-23,5,2,"complémentaire","http://id.eaufrance.fr/dc/0000000134","Active",2022
